Gene stable ID,Genome project,Gene name,Transcript biotype
WBGene00021439,caenorhabditis_elegans_prjna13758,ckr-2,protein_coding
WBGene00021439,caenorhabditis_elegans_prjna13758,ckr-2,protein_coding
WBGene00021439,caenorhabditis_elegans_prjna13758,ckr-2,protein_coding
WBGene00021439,caenorhabditis_elegans_prjna13758,ckr-2,protein_coding
WBGene00021439,caenorhabditis_elegans_prjna13758,ckr-2,protein_coding
WBGene00021440,caenorhabditis_elegans_prjna13758,Y39A3CL.1,protein_coding
WBGene00021441,caenorhabditis_elegans_prjna13758,Y39A3CL.3,protein_coding
WBGene00021442,caenorhabditis_elegans_prjna13758,Y39A3CL.4,protein_coding
WBGene00021442,caenorhabditis_elegans_prjna13758,Y39A3CL.4,protein_coding
WBGene00021442,caenorhabditis_elegans_prjna13758,Y39A3CL.4,protein_coding
WBGene00021443,caenorhabditis_elegans_prjna13758,Y39A3CL.7,protein_coding
WBGene00021443,caenorhabditis_elegans_prjna13758,Y39A3CL.7,protein_coding
WBGene00021444,caenorhabditis_elegans_prjna13758,ttc-7,protein_coding
WBGene00021444,caenorhabditis_elegans_prjna13758,ttc-7,protein_coding
WBGene00021446,caenorhabditis_elegans_prjna13758,hlh-33,protein_coding
WBGene00021448,caenorhabditis_elegans_prjna13758,Y39D8A.1,protein_coding
WBGene00021448,caenorhabditis_elegans_prjna13758,Y39D8A.1,ncRNA
WBGene00021448,caenorhabditis_elegans_prjna13758,Y39D8A.1,ncRNA
WBGene00021448,caenorhabditis_elegans_prjna13758,Y39D8A.1,protein_coding
WBGene00021449,caenorhabditis_elegans_prjna13758,mltn-7,protein_coding
WBGene00021449,caenorhabditis_elegans_prjna13758,mltn-7,protein_coding
WBGene00021450,caenorhabditis_elegans_prjna13758,mltn-6,protein_coding
WBGene00021451,caenorhabditis_elegans_prjna13758,mltn-8,protein_coding
WBGene00021452,caenorhabditis_elegans_prjna13758,Y39F10A.1,protein_coding
WBGene00021453,caenorhabditis_elegans_prjna13758,Y39F10A.2,pseudogene
WBGene00021454,caenorhabditis_elegans_prjna13758,Y39F10A.3,protein_coding
WBGene00021456,caenorhabditis_elegans_prjna13758,rfip-2,protein_coding
WBGene00021456,caenorhabditis_elegans_prjna13758,rfip-2,protein_coding
WBGene00021457,caenorhabditis_elegans_prjna13758,Y39F10C.1,protein_coding
WBGene00021457,caenorhabditis_elegans_prjna13758,Y39F10C.1,protein_coding
WBGene00021457,caenorhabditis_elegans_prjna13758,Y39F10C.1,protein_coding
WBGene00021457,caenorhabditis_elegans_prjna13758,Y39F10C.1,ncRNA
WBGene00021458,caenorhabditis_elegans_prjna13758,Y39G10AL.1,protein_coding
WBGene00021458,caenorhabditis_elegans_prjna13758,Y39G10AL.1,protein_coding
WBGene00021460,caenorhabditis_elegans_prjna13758,zwl-1,protein_coding
WBGene00021460,caenorhabditis_elegans_prjna13758,zwl-1,protein_coding
WBGene00021460,caenorhabditis_elegans_prjna13758,zwl-1,protein_coding
WBGene00021460,caenorhabditis_elegans_prjna13758,zwl-1,protein_coding
WBGene00021461,caenorhabditis_elegans_prjna13758,nekl-1,protein_coding
WBGene00021461,caenorhabditis_elegans_prjna13758,nekl-1,protein_coding
WBGene00021461,caenorhabditis_elegans_prjna13758,nekl-1,ncRNA
WBGene00021461,caenorhabditis_elegans_prjna13758,nekl-1,ncRNA
WBGene00021463,caenorhabditis_elegans_prjna13758,zeel-1,protein_coding
WBGene00021464,caenorhabditis_elegans_prjna13758,ugt-31,protein_coding
WBGene00021465,caenorhabditis_elegans_prjna13758,ekl-7,protein_coding
WBGene00021465,caenorhabditis_elegans_prjna13758,ekl-7,protein_coding
WBGene00021466,caenorhabditis_elegans_prjna13758,eif-2gamma,protein_coding
WBGene00021467,caenorhabditis_elegans_prjna13758,Y39G10AR.9,protein_coding
WBGene00021467,caenorhabditis_elegans_prjna13758,Y39G10AR.9,protein_coding
WBGene00021468,caenorhabditis_elegans_prjna13758,epg-2,protein_coding
WBGene00021469,caenorhabditis_elegans_prjna13758,Y39G10AR.11,protein_coding
WBGene00021470,caenorhabditis_elegans_prjna13758,tpxl-1,protein_coding
WBGene00021470,caenorhabditis_elegans_prjna13758,tpxl-1,protein_coding
WBGene00021471,caenorhabditis_elegans_prjna13758,Y39G10AR.15,protein_coding
WBGene00021472,caenorhabditis_elegans_prjna13758,Y39G10AR.16,protein_coding
WBGene00021473,caenorhabditis_elegans_prjna13758,sydn-1,protein_coding
WBGene00021474,caenorhabditis_elegans_prjna13758,dot-1.1,protein_coding
WBGene00021474,caenorhabditis_elegans_prjna13758,dot-1.1,protein_coding
WBGene00021474,caenorhabditis_elegans_prjna13758,dot-1.1,protein_coding
WBGene00021474,caenorhabditis_elegans_prjna13758,dot-1.1,protein_coding
WBGene00021475,caenorhabditis_elegans_prjna13758,tbca-1,protein_coding
WBGene00021476,caenorhabditis_elegans_prjna13758,nsun-4,protein_coding
WBGene00021476,caenorhabditis_elegans_prjna13758,nsun-4,protein_coding
WBGene00021476,caenorhabditis_elegans_prjna13758,nsun-4,protein_coding
WBGene00021477,caenorhabditis_elegans_prjna13758,srbc-64,protein_coding
WBGene00021478,caenorhabditis_elegans_prjna13758,Y39H10A.1,protein_coding
WBGene00021479,caenorhabditis_elegans_prjna13758,oac-55,protein_coding
WBGene00021479,caenorhabditis_elegans_prjna13758,oac-55,protein_coding
WBGene00021479,caenorhabditis_elegans_prjna13758,oac-55,protein_coding
WBGene00021482,caenorhabditis_elegans_prjna13758,Y39H10A.6,protein_coding
WBGene00021482,caenorhabditis_elegans_prjna13758,Y39H10A.6,protein_coding
WBGene00021482,caenorhabditis_elegans_prjna13758,Y39H10A.6,protein_coding
WBGene00021483,caenorhabditis_elegans_prjna13758,Y40A1A.1,pseudogene
WBGene00021484,caenorhabditis_elegans_prjna13758,Y40A1A.2,protein_coding
WBGene00021485,caenorhabditis_elegans_prjna13758,Y40A1A.3,protein_coding
WBGene00021486,caenorhabditis_elegans_prjna13758,lbp-9,protein_coding
WBGene00021486,caenorhabditis_elegans_prjna13758,lbp-9,protein_coding
WBGene00021487,caenorhabditis_elegans_prjna13758,comt-3,protein_coding
WBGene00021487,caenorhabditis_elegans_prjna13758,comt-3,protein_coding
WBGene00021488,caenorhabditis_elegans_prjna13758,srab-23,protein_coding
WBGene00021488,caenorhabditis_elegans_prjna13758,srab-23,protein_coding
WBGene00021489,caenorhabditis_elegans_prjna13758,Y40B10A.4,pseudogene
WBGene00021490,caenorhabditis_elegans_prjna13758,Y40B10A.5,protein_coding
WBGene00021490,caenorhabditis_elegans_prjna13758,Y40B10A.5,protein_coding
WBGene00021490,caenorhabditis_elegans_prjna13758,Y40B10A.5,protein_coding
WBGene00021490,caenorhabditis_elegans_prjna13758,Y40B10A.5,protein_coding
WBGene00021491,caenorhabditis_elegans_prjna13758,comt-4,protein_coding
WBGene00021492,caenorhabditis_elegans_prjna13758,comt-5,protein_coding
WBGene00021493,caenorhabditis_elegans_prjna13758,Y40B10A.9,protein_coding
WBGene00021493,caenorhabditis_elegans_prjna13758,Y40B10A.9,protein_coding
WBGene00021494,caenorhabditis_elegans_prjna13758,Y40B10B.1,protein_coding
WBGene00021495,caenorhabditis_elegans_prjna13758,sqst-2,protein_coding
WBGene00021496,caenorhabditis_elegans_prjna13758,daf-42,protein_coding
WBGene00021496,caenorhabditis_elegans_prjna13758,daf-42,protein_coding
WBGene00021496,caenorhabditis_elegans_prjna13758,daf-42,protein_coding
WBGene00021496,caenorhabditis_elegans_prjna13758,daf-42,protein_coding
WBGene00021496,caenorhabditis_elegans_prjna13758,daf-42,protein_coding
WBGene00021496,caenorhabditis_elegans_prjna13758,daf-42,protein_coding
WBGene00021496,caenorhabditis_elegans_prjna13758,daf-42,protein_coding
WBGene00021496,caenorhabditis_elegans_prjna13758,daf-42,protein_coding
WBGene00021496,caenorhabditis_elegans_prjna13758,daf-42,protein_coding
WBGene00021496,caenorhabditis_elegans_prjna13758,daf-42,protein_coding
WBGene00021496,caenorhabditis_elegans_prjna13758,daf-42,protein_coding
WBGene00021496,caenorhabditis_elegans_prjna13758,daf-42,protein_coding
WBGene00021496,caenorhabditis_elegans_prjna13758,daf-42,protein_coding
WBGene00021496,caenorhabditis_elegans_prjna13758,daf-42,protein_coding
WBGene00021496,caenorhabditis_elegans_prjna13758,daf-42,protein_coding
WBGene00021496,caenorhabditis_elegans_prjna13758,daf-42,protein_coding
WBGene00021496,caenorhabditis_elegans_prjna13758,daf-42,protein_coding
WBGene00021497,caenorhabditis_elegans_prjna13758,Y40C5A.4,protein_coding
WBGene00021497,caenorhabditis_elegans_prjna13758,Y40C5A.4,protein_coding
WBGene00021497,caenorhabditis_elegans_prjna13758,Y40C5A.4,protein_coding
WBGene00021497,caenorhabditis_elegans_prjna13758,Y40C5A.4,protein_coding
WBGene00021497,caenorhabditis_elegans_prjna13758,Y40C5A.4,protein_coding
WBGene00021497,caenorhabditis_elegans_prjna13758,Y40C5A.4,ncRNA
WBGene00021497,caenorhabditis_elegans_prjna13758,Y40C5A.4,protein_coding
WBGene00021500,caenorhabditis_elegans_prjna13758,Y40C7B.4,protein_coding
WBGene00021502,caenorhabditis_elegans_prjna13758,Y40D12A.1,protein_coding
WBGene00021502,caenorhabditis_elegans_prjna13758,Y40D12A.1,protein_coding
WBGene00021503,caenorhabditis_elegans_prjna13758,ctsa-4.2,protein_coding
WBGene00021504,caenorhabditis_elegans_prjna13758,Y41D4A.1,protein_coding
WBGene00021505,caenorhabditis_elegans_prjna13758,Y41D4A.3,protein_coding
WBGene00021506,caenorhabditis_elegans_prjna13758,Y41D4A.4,protein_coding
WBGene00021506,caenorhabditis_elegans_prjna13758,Y41D4A.4,protein_coding
WBGene00021506,caenorhabditis_elegans_prjna13758,Y41D4A.4,protein_coding
WBGene00021506,caenorhabditis_elegans_prjna13758,Y41D4A.4,protein_coding
WBGene00021506,caenorhabditis_elegans_prjna13758,Y41D4A.4,protein_coding
WBGene00021507,caenorhabditis_elegans_prjna13758,ptpn-22,protein_coding
WBGene00021507,caenorhabditis_elegans_prjna13758,ptpn-22,protein_coding
WBGene00021507,caenorhabditis_elegans_prjna13758,ptpn-22,protein_coding
WBGene00021508,caenorhabditis_elegans_prjna13758,Y41D4A.6,protein_coding
WBGene00021508,caenorhabditis_elegans_prjna13758,Y41D4A.6,protein_coding
WBGene00021508,caenorhabditis_elegans_prjna13758,Y41D4A.6,protein_coding
WBGene00021508,caenorhabditis_elegans_prjna13758,Y41D4A.6,protein_coding
WBGene00021508,caenorhabditis_elegans_prjna13758,Y41D4A.6,protein_coding
WBGene00021508,caenorhabditis_elegans_prjna13758,Y41D4A.6,protein_coding
WBGene00021509,caenorhabditis_elegans_prjna13758,Y41D4A.7,protein_coding
WBGene00021509,caenorhabditis_elegans_prjna13758,Y41D4A.7,protein_coding
WBGene00021510,caenorhabditis_elegans_prjna13758,frpr-19,protein_coding
WBGene00021510,caenorhabditis_elegans_prjna13758,frpr-19,protein_coding
WBGene00021511,caenorhabditis_elegans_prjna13758,Y41D4B.1,protein_coding
WBGene00021512,caenorhabditis_elegans_prjna13758,Y41D4B.4,protein_coding
WBGene00021512,caenorhabditis_elegans_prjna13758,Y41D4B.4,protein_coding
WBGene00021513,caenorhabditis_elegans_prjna13758,Y41D4B.6,protein_coding
WBGene00021513,caenorhabditis_elegans_prjna13758,Y41D4B.6,protein_coding
WBGene00021514,caenorhabditis_elegans_prjna13758,Y41D4B.11,protein_coding
WBGene00021514,caenorhabditis_elegans_prjna13758,Y41D4B.11,protein_coding
WBGene00021515,caenorhabditis_elegans_prjna13758,set-23,protein_coding
WBGene00021515,caenorhabditis_elegans_prjna13758,set-23,protein_coding
WBGene00021515,caenorhabditis_elegans_prjna13758,set-23,protein_coding
WBGene00021516,caenorhabditis_elegans_prjna13758,Y41D4B.14,protein_coding
WBGene00021517,caenorhabditis_elegans_prjna13758,Y41D4B.15,protein_coding
WBGene00021518,caenorhabditis_elegans_prjna13758,hpo-6,protein_coding
WBGene00021519,caenorhabditis_elegans_prjna13758,Y41D4B.17,protein_coding
WBGene00021520,caenorhabditis_elegans_prjna13758,Y41D4B.18,pseudogene
WBGene00021521,caenorhabditis_elegans_prjna13758,nhr-287,pseudogene
WBGene00021522,caenorhabditis_elegans_prjna13758,nhr-274,protein_coding
WBGene00021522,caenorhabditis_elegans_prjna13758,nhr-274,protein_coding
WBGene00021522,caenorhabditis_elegans_prjna13758,nhr-274,protein_coding
WBGene00021522,caenorhabditis_elegans_prjna13758,nhr-274,protein_coding
WBGene00021524,caenorhabditis_elegans_prjna13758,Y41D4B.24,protein_coding
WBGene00021525,caenorhabditis_elegans_prjna13758,cpg-24,protein_coding
WBGene00021526,caenorhabditis_elegans_prjna13758,Y41G9A.2,protein_coding
WBGene00021527,caenorhabditis_elegans_prjna13758,aakg-3,protein_coding
WBGene00021528,caenorhabditis_elegans_prjna13758,gbb-1,protein_coding
WBGene00021528,caenorhabditis_elegans_prjna13758,gbb-1,protein_coding
WBGene00021528,caenorhabditis_elegans_prjna13758,gbb-1,protein_coding
WBGene00021528,caenorhabditis_elegans_prjna13758,gbb-1,protein_coding
WBGene00021528,caenorhabditis_elegans_prjna13758,gbb-1,protein_coding
WBGene00021529,caenorhabditis_elegans_prjna13758,Y41G9A.5,protein_coding
WBGene00021529,caenorhabditis_elegans_prjna13758,Y41G9A.5,protein_coding
WBGene00021530,caenorhabditis_elegans_prjna13758,Y41G9A.6,protein_coding
WBGene00021531,caenorhabditis_elegans_prjna13758,Y42G9A.1,protein_coding
WBGene00021532,caenorhabditis_elegans_prjna13758,Y42G9A.2,protein_coding
WBGene00021533,caenorhabditis_elegans_prjna13758,Y42G9A.3,protein_coding
WBGene00021533,caenorhabditis_elegans_prjna13758,Y42G9A.3,protein_coding
WBGene00021534,caenorhabditis_elegans_prjna13758,mvk-1,protein_coding
WBGene00021534,caenorhabditis_elegans_prjna13758,mvk-1,protein_coding
WBGene00021534,caenorhabditis_elegans_prjna13758,mvk-1,protein_coding
WBGene00021534,caenorhabditis_elegans_prjna13758,mvk-1,protein_coding
WBGene00021534,caenorhabditis_elegans_prjna13758,mvk-1,protein_coding
WBGene00021534,caenorhabditis_elegans_prjna13758,mvk-1,protein_coding
WBGene00021535,caenorhabditis_elegans_prjna13758,wht-7,protein_coding
WBGene00021535,caenorhabditis_elegans_prjna13758,wht-7,protein_coding
WBGene00021536,caenorhabditis_elegans_prjna13758,Y42H9AR.1,protein_coding
WBGene00021536,caenorhabditis_elegans_prjna13758,Y42H9AR.1,protein_coding
WBGene00021537,caenorhabditis_elegans_prjna13758,Y42H9AR.2,protein_coding
WBGene00021538,caenorhabditis_elegans_prjna13758,rabs-5,protein_coding
WBGene00021538,caenorhabditis_elegans_prjna13758,rabs-5,protein_coding
WBGene00021539,caenorhabditis_elegans_prjna13758,Y42H9AR.4,protein_coding
WBGene00021540,caenorhabditis_elegans_prjna13758,Y42H9AR.5,protein_coding
WBGene00021541,caenorhabditis_elegans_prjna13758,Y42H9B.3,protein_coding
WBGene00021542,caenorhabditis_elegans_prjna13758,Y43B11AL.1,protein_coding
WBGene00021543,caenorhabditis_elegans_prjna13758,Y43B11AR.1,protein_coding
WBGene00021544,caenorhabditis_elegans_prjna13758,Y43B11AR.3,protein_coding
WBGene00021545,caenorhabditis_elegans_prjna13758,Y43H11AL.1,protein_coding
WBGene00021545,caenorhabditis_elegans_prjna13758,Y43H11AL.1,protein_coding
WBGene00021545,caenorhabditis_elegans_prjna13758,Y43H11AL.1,protein_coding
WBGene00021545,caenorhabditis_elegans_prjna13758,Y43H11AL.1,protein_coding
WBGene00021545,caenorhabditis_elegans_prjna13758,Y43H11AL.1,protein_coding
WBGene00021545,caenorhabditis_elegans_prjna13758,Y43H11AL.1,protein_coding
WBGene00021545,caenorhabditis_elegans_prjna13758,Y43H11AL.1,protein_coding
WBGene00021545,caenorhabditis_elegans_prjna13758,Y43H11AL.1,protein_coding
WBGene00021546,caenorhabditis_elegans_prjna13758,laat-1,protein_coding
WBGene00021546,caenorhabditis_elegans_prjna13758,laat-1,protein_coding
WBGene00021547,caenorhabditis_elegans_prjna13758,Y44E3A.1,protein_coding
WBGene00021547,caenorhabditis_elegans_prjna13758,Y44E3A.1,ncRNA
WBGene00021547,caenorhabditis_elegans_prjna13758,Y44E3A.1,protein_coding
WBGene00021547,caenorhabditis_elegans_prjna13758,Y44E3A.1,protein_coding
WBGene00021548,caenorhabditis_elegans_prjna13758,trx-4,protein_coding
WBGene00021549,caenorhabditis_elegans_prjna13758,cdap-2,protein_coding
WBGene00021551,caenorhabditis_elegans_prjna13758,edc-4,protein_coding
WBGene00021551,caenorhabditis_elegans_prjna13758,edc-4,protein_coding
WBGene00021551,caenorhabditis_elegans_prjna13758,edc-4,protein_coding
WBGene00021552,caenorhabditis_elegans_prjna13758,zip-4,protein_coding
WBGene00021552,caenorhabditis_elegans_prjna13758,zip-4,protein_coding
WBGene00021552,caenorhabditis_elegans_prjna13758,zip-4,protein_coding
WBGene00021552,caenorhabditis_elegans_prjna13758,zip-4,protein_coding
WBGene00021552,caenorhabditis_elegans_prjna13758,zip-4,protein_coding
WBGene00021553,caenorhabditis_elegans_prjna13758,tyr-5,protein_coding
WBGene00021554,caenorhabditis_elegans_prjna13758,Y45G5AL.1,protein_coding
WBGene00021554,caenorhabditis_elegans_prjna13758,Y45G5AL.1,protein_coding
WBGene00021555,caenorhabditis_elegans_prjna13758,pid-5,protein_coding
WBGene00021555,caenorhabditis_elegans_prjna13758,pid-5,ncRNA
WBGene00021555,caenorhabditis_elegans_prjna13758,pid-5,protein_coding
WBGene00021555,caenorhabditis_elegans_prjna13758,pid-5,protein_coding
WBGene00021556,caenorhabditis_elegans_prjna13758,Y45G5AM.3,protein_coding
WBGene00021556,caenorhabditis_elegans_prjna13758,Y45G5AM.3,protein_coding
WBGene00021556,caenorhabditis_elegans_prjna13758,Y45G5AM.3,ncRNA
WBGene00021557,caenorhabditis_elegans_prjna13758,Y45G5AM.5,protein_coding
WBGene00021558,caenorhabditis_elegans_prjna13758,Y45G5AM.6,protein_coding
WBGene00021558,caenorhabditis_elegans_prjna13758,Y45G5AM.6,protein_coding
WBGene00021559,caenorhabditis_elegans_prjna13758,Y45G5AM.7,protein_coding
WBGene00021559,caenorhabditis_elegans_prjna13758,Y45G5AM.7,protein_coding
WBGene00021560,caenorhabditis_elegans_prjna13758,coh-4,protein_coding
WBGene00021560,caenorhabditis_elegans_prjna13758,coh-4,protein_coding
WBGene00021560,caenorhabditis_elegans_prjna13758,coh-4,protein_coding
WBGene00021561,caenorhabditis_elegans_prjna13758,Y45G5AM.9,protein_coding
WBGene00021561,caenorhabditis_elegans_prjna13758,Y45G5AM.9,protein_coding
WBGene00021561,caenorhabditis_elegans_prjna13758,Y45G5AM.9,protein_coding
WBGene00021561,caenorhabditis_elegans_prjna13758,Y45G5AM.9,protein_coding
WBGene00021561,caenorhabditis_elegans_prjna13758,Y45G5AM.9,protein_coding
WBGene00021562,caenorhabditis_elegans_prjna13758,nuo-5,protein_coding
WBGene00021563,caenorhabditis_elegans_prjna13758,Y45G12B.2,protein_coding
WBGene00021563,caenorhabditis_elegans_prjna13758,Y45G12B.2,protein_coding
WBGene00021563,caenorhabditis_elegans_prjna13758,Y45G12B.2,protein_coding
WBGene00021564,caenorhabditis_elegans_prjna13758,Y45G12B.3,protein_coding
WBGene00021564,caenorhabditis_elegans_prjna13758,Y45G12B.3,protein_coding
WBGene00021564,caenorhabditis_elegans_prjna13758,Y45G12B.3,protein_coding
WBGene00021565,caenorhabditis_elegans_prjna13758,Y45G12C.1,protein_coding
WBGene00021566,caenorhabditis_elegans_prjna13758,Y45G12C.3,protein_coding
WBGene00021567,caenorhabditis_elegans_prjna13758,Y45G12C.4,protein_coding
WBGene00021568,caenorhabditis_elegans_prjna13758,srt-2,protein_coding
WBGene00021569,caenorhabditis_elegans_prjna13758,Y45G12C.6,protein_coding
WBGene00021570,caenorhabditis_elegans_prjna13758,srd-73,protein_coding
WBGene00021571,caenorhabditis_elegans_prjna13758,srbc-81,protein_coding
WBGene00021572,caenorhabditis_elegans_prjna13758,srd-72,protein_coding
WBGene00021572,caenorhabditis_elegans_prjna13758,srd-72,protein_coding
WBGene00021572,caenorhabditis_elegans_prjna13758,srd-72,ncRNA
WBGene00021572,caenorhabditis_elegans_prjna13758,srd-72,ncRNA
WBGene00021572,caenorhabditis_elegans_prjna13758,srd-72,protein_coding
WBGene00021573,caenorhabditis_elegans_prjna13758,Y45G12C.10,protein_coding
WBGene00021574,caenorhabditis_elegans_prjna13758,Y45G12C.11,pseudogene
WBGene00021576,caenorhabditis_elegans_prjna13758,fbxc-51,protein_coding
WBGene00021578,caenorhabditis_elegans_prjna13758,Y46B2A.3,protein_coding
WBGene00021579,caenorhabditis_elegans_prjna13758,clec-73,protein_coding
WBGene00021580,caenorhabditis_elegans_prjna13758,clec-174,protein_coding
WBGene00021581,caenorhabditis_elegans_prjna13758,clec-70,protein_coding
WBGene00021582,caenorhabditis_elegans_prjna13758,clec-71,protein_coding
WBGene00021583,caenorhabditis_elegans_prjna13758,clec-72,protein_coding
WBGene00021585,caenorhabditis_elegans_prjna13758,clec-74,protein_coding
WBGene00021586,caenorhabditis_elegans_prjna13758,clec-75,protein_coding
WBGene00021587,caenorhabditis_elegans_prjna13758,clec-76,protein_coding
WBGene00021589,caenorhabditis_elegans_prjna13758,Y46D2A.1,protein_coding
