Geneid	Chr	Start	End	Strand	Length	elt2D_sorted_1	elt2D_sorted_2	elt2D_sorted_3	elt2D_sorted_4	elt2Delt7D_sorted_1	elt2Delt7D_sorted_2	elt2Delt7D_sorted_3	wt_sorted_1	wt_sorted_2	wt_sorted_3	wt_sorted_4	elt7D_sorted_1	elt7D_sorted_2	elt7D_sorted_3
WBGene00018894	I;I	5658710;5658710	5658723;5658712	-;-	14	1	1	1	0	1	2	1	1	0	0	1	0	0	3
WBGene00018895	I	5661213	5661272	-	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00004224	I;I;I	5662143;5662284;5662284	5662186;5662285;5662285	+;+;+	46	0	1	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00018897	I;I	5673345;5673345	5673352;5673352	-;-	8	2	1	2	0	1	0	0	2	1	1	5	0	1	1
WBGene00020558	I	5674304	5674408	+	105	19	34	26	10	11	24	16	7	12	13	10	12	12	13
WBGene00001039	I	5676827	5676835	+	9	7	3	4	3	1	3	2	0	6	0	1	4	2	1
WBGene00020557	I	5678638	5678644	+	7	16	20	15	12	15	15	17	12	14	14	6	17	11	10
WBGene00006776	I	5691441	5691503	-	63	11	4	12	4	11	11	2	7	14	13	12	12	3	4
WBGene00003793	I;I	5691838;5692264	5692265;5692265	+;+	428	5	6	3	1	5	1	4	6	7	3	6	6	8	8
WBGene00020556	I	5702156	5702157	+	2	1	0	0	2	2	1	0	1	1	3	1	2	0	0
WBGene00002989	I	5716574	5716675	+	102	0	2	1	2	3	2	3	1	3	0	0	1	1	1
WBGene00015442	I	5729268	5729310	-	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00004505	I	5743555	5743571	-	17	15	34	17	15	20	29	40	5	8	11	10	13	13	10
WBGene00044305	I;I	5744148;5744180	5744183;5744183	+;+	36	0	1	0	3	1	1	0	0	0	0	1	0	1	0
WBGene00000493	I	5746633	5746724	+	92	0	2	1	0	0	1	1	2	2	3	1	3	2	0
WBGene00018995	I	5760779	5760803	-	25	4	8	5	3	9	12	3	7	4	3	9	5	4	5
WBGene00045483	I	5762368	5762435	-	68	5	18	7	14	12	13	3	7	22	8	6	4	5	12
WBGene00020694	I	5764030	5764110	+	81	2	0	0	0	1	0	1	0	0	1	1	0	0	0
WBGene00020693	I;I	5768919;5768963	5769019;5769019	+;+	101	1	4	2	2	0	1	7	0	1	1	0	0	2	2
WBGene00001856	I	5774585	5774620	+	36	2	3	2	2	2	13	4	0	0	1	0	1	5	2
WBGene00004393	I;I;I;I;I	5776154;5776283;5776463;5783811;5783811	5776240;5776409;5776604;5783840;5783840	+;+;+;+;+	386	7	16	10	7	5	8	7	12	15	12	19	10	9	8
WBGene00000772	I	5791724	5791752	-	29	0	0	0	0	1	1	0	0	0	0	0	0	0	0
WBGene00001600	I	5795042	5795114	-	73	2	4	1	4	3	3	0	1	0	0	1	0	0	1
WBGene00003472	I;I	5801287;5801287	5801299;5801299	-;-	13	11	7	7	4	13	15	9	12	2	8	12	3	5	4
WBGene00015176	I;I	5807242;5807242	5807291;5807291	-;-	50	2	3	0	2	1	1	1	5	3	0	0	1	1	0
WBGene00003020	I	5807709	5807729	+	21	1	2	3	3	4	2	2	0	0	0	1	3	2	0
WBGene00016332	I	5809996	5810002	-	7	49	110	59	45	36	35	19	33	42	10	15	29	24	27
WBGene00001973	I	5818126	5818132	-	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00003601	I	5821109	5821134	-	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00016333	I;I;I;I;I;I;I;I;I;I;I;I	5825074;5825074;5825074;5825074;5825074;5825074;5825074;5825074;5826080;5826080;5826080;5826080	5825074;5825076;5825231;5825074;5825074;5825076;5825231;5825074;5826147;5826148;5826147;5826148	-;-;-;-;-;-;-;-;-;-;-;-	227	33	58	35	51	57	38	43	24	37	32	21	22	24	33
WBGene00016331	I;I;I;I;I;I	5829072;5829391;5832065;5832101;5832390;5832390	5829399;5829399;5832222;5832222;5832507;5832507	+;+;+;+;+;+	604	142	209	134	127	123	122	79	91	88	81	113	77	50	67
WBGene00269382	I	5838245	5838282	+	38	3	5	2	4	1	3	7	4	2	7	0	3	2	3
WBGene00000631	I	5842709	5842713	+	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1
WBGene00018001	I;I;I;I	5847477;5847527;5847604;5847604	5847555;5847552;5847610;5847610	+;+;+;+	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00018005	I	5855022	5855047	-	26	1	1	0	0	1	1	1	1	0	1	0	2	1	1
WBGene00018006	I;I;I;I;I;I;I;I;I;I	5858040;5858732;5858866;5859278;5859395;5859395;5859581;5859581;5862510;5862510	5858124;5858860;5858890;5859353;5859620;5859620;5859620;5859620;5862511;5862511	-;-;-;-;-;-;-;-;-;-	543	81	151	94	105	75	62	43	56	42	42	51	28	30	27
WBGene00018009	I;I;I;I;I	5864668;5864668;5864975;5864975;5866386	5864743;5864739;5865011;5865042;5866431	-;-;-;-;-	190	26	40	20	35	31	36	19	23	25	20	27	27	18	12
WBGene00018007	I	5868130	5868139	-	10	4	5	4	4	12	6	3	6	3	4	4	2	8	8
WBGene00018008	I	5869948	5869954	-	7	14	15	13	17	20	10	2	16	4	16	12	8	5	6
WBGene00016421	I	5872174	5872184	+	11	0	0	0	0	1	0	0	0	0	0	0	0	0	0
WBGene00016422	I;I;I	5878890;5878890;5878890	5878954;5878954;5878954	-;-;-	65	1	0	1	0	1	2	5	2	1	1	2	2	3	9
WBGene00003996	I;I;I;I	5886613;5886613;5888744;5888744	5886624;5886624;5888863;5888863	+;+;+;+	132	0	3	1	0	4	1	2	2	0	2	0	1	4	4
WBGene00016420	I;I;I	5896618;5896832;5896858	5896698;5896887;5896887	+;+;+	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00016419	I	5898303	5898320	+	18	6	3	6	2	4	5	1	3	4	9	0	2	4	4
WBGene00004109	I;I;I	5904310;5904640;5904640	5904327;5904689;5904695	-;-;-	74	13	27	15	22	14	15	6	11	5	7	13	9	4	4
WBGene00016418	I	5906662	5906710	+	49	9	15	11	8	6	5	5	8	2	6	5	3	4	1
WBGene00015029	I	5936945	5936957	-	13	0	4	2	1	2	3	1	1	1	4	1	3	1	1
WBGene00000099	I	5937477	5937483	+	7	1	2	0	2	3	0	0	0	1	2	0	0	0	0
WBGene00015030	I;I	5947343;5947558	5947351;5947620	-;-	72	2	0	1	0	0	0	0	0	0	0	0	1	0	0
WBGene00015027	I	5955031	5955090	+	60	3	8	3	3	0	3	0	7	3	6	12	4	1	3
WBGene00015032	I;I;I	5958346;5958346;5958403	5958359;5958359;5958457	-;-;-	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00015033	I	5959521	5959526	-	6	0	2	3	1	4	1	0	1	3	3	3	1	7	4
WBGene00015034	I	5964127	5964183	-	57	0	0	0	0	0	1	0	1	0	4	0	0	0	0
WBGene00015504	I;I	5985860;5985860	5985869;5985869	-;-	10	0	1	0	0	2	0	1	0	0	0	0	0	0	1
WBGene00015501	I;I;I	5986443;5986492;5986492	5986499;5986499;5986499	+;+;+	57	5	10	5	2	3	8	5	2	2	1	5	9	4	4
WBGene00004803	I	5990741	5990744	+	4	1	2	0	0	1	0	0	1	2	1	0	3	1	3
WBGene00006823	I;I;I;I	5999151;6000775;6000775;6003238	5999240;6000886;6001122;6003363	-;-;-;-	564	112	188	121	101	148	142	126	103	88	62	66	49	60	42
WBGene00044414	I;I	6007560;6007560	6007595;6007595	-;-	36	3	0	0	1	2	2	0	0	2	3	0	3	1	2
WBGene00015500	I	6006264	6006366	+	103	0	0	0	0	1	0	0	0	0	0	0	0	0	0
WBGene00015505	I;I;I;I;I;I;I	6009216;6009216;6009341;6009341;6009479;6009519;6009519	6009290;6009290;6009421;6009429;6009490;6009606;6009524	-;-;-;-;-;-;-	264	5	10	4	3	2	5	2	0	2	1	0	0	1	0
WBGene00004380	I	6011471	6011586	-	116	0	4	5	5	2	1	1	2	0	0	1	4	0	1
WBGene00015499	I	6011977	6012057	+	81	3	2	3	1	0	1	1	1	3	2	5	4	5	1
WBGene00000814	I;I	6022660;6022667	6022682;6022682	+;+	23	1	6	1	1	1	1	3	3	4	0	1	0	3	1
WBGene00194700	I	6024949	6025014	-	66	0	0	0	1	0	0	0	0	1	0	0	0	0	1
WBGene00015001	I	6027194	6027199	+	6	3	2	3	2	2	3	2	2	6	6	3	1	2	4
WBGene00006932	I;I;I;I	6028486;6028486;6028498;6029772	6028487;6028499;6028499;6029948	+;+;+;+	191	25	36	24	23	33	38	23	54	40	31	58	27	31	18
WBGene00016155	I	6035452	6035487	+	36	0	0	1	0	0	0	2	0	1	0	0	1	3	0
WBGene00006492	I	6038406	6038430	+	25	1	3	6	3	6	4	0	4	5	3	4	0	3	1
WBGene00016154	I	6041672	6041673	+	2	1	1	0	0	1	2	2	0	2	0	1	1	0	0
WBGene00000429	I	6050388	6050462	-	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00016156	I	6055821	6055821	-	1	1	0	1	1	0	2	0	1	0	0	1	0	0	0
WBGene00016157	I;I;I;I;I;I;I;I;I;I;I;I	6057946;6057946;6057946;6058024;6058024;6058029;6058161;6058161;6058230;6058230;6058230;6058309	6057975;6057980;6057975;6058114;6058230;6058116;6058230;6058230;6058339;6058230;6058257;6058424	-;-;-;-;-;-;-;-;-;-;-;-	436	42	50	31	39	50	45	45	38	32	24	38	37	36	28
WBGene00016158	I;I	6060953;6060953	6061033;6060953	-;-	81	1	2	2	2	4	2	7	1	2	0	0	2	3	3
WBGene00016159	I	6068033	6068040	-	8	1	1	0	0	0	0	0	0	1	2	1	1	0	0
WBGene00023409	I	6064088	6064091	+	4	0	2	1	1	0	0	2	3	0	1	0	0	0	3
WBGene00022750	I;I	6078848;6078848	6078895;6078895	-;-	48	4	2	0	1	3	6	3	3	3	3	6	2	3	1
WBGene00001819	I;I;I;I;I;I	6081782;6081782;6081810;6081810;6081812;6081812	6081792;6081792;6081815;6081815;6081815;6081815	+;+;+;+;+;+	17	0	0	0	0	0	0	0	0	3	0	3	0	0	0
WBGene00022751	I	6087730	6087764	-	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00022752	I;I	6090858;6090912	6090896;6090919	-;-	47	0	0	1	0	0	2	1	1	2	0	0	0	0	1
WBGene00022748	I;I;I;I;I;I	6093305;6093305;6093307;6093307;6093307;6093308	6093345;6093345;6093345;6093345;6093345;6093345	+;+;+;+;+;+	41	166	264	165	170	144	115	147	158	134	157	119	121	90	98
WBGene00022753	I	6096517	6096589	-	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00022754	I	6097792	6097837	-	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00020840	I	6098927	6099007	+	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00020841	I	6101682	6101789	-	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00006044	I	6102032	6102066	+	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00020843	I;I;I	6109648;6109648;6109672	6109656;6109655;6109679	-;-;-	17	1	5	6	1	2	4	0	3	1	3	2	2	0	1
WBGene00020839	I	6110134	6110138	+	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00020838	I;I;I	6123122;6123122;6123122	6123149;6123149;6123149	+;+;+	28	14	19	11	15	13	12	13	18	8	14	15	7	9	7
WBGene00003878	I	6133245	6133284	+	40	3	11	8	5	8	16	1	11	9	9	12	8	6	9
WBGene00018980	I	6141469	6141595	+	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00018979	I	6145455	6145508	+	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00050896	I;I	6146461;6146601	6146555;6146675	+;+	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00045498	I	6149197	6149297	+	101	1	1	3	4	3	0	2	1	1	1	1	0	1	2
WBGene00020379	I	6154075	6154140	+	66	10	36	21	29	27	20	98	9	9	8	15	22	23	22
WBGene00020380	I	6159123	6159264	-	142	4	2	2	3	3	6	1	3	1	3	2	0	1	0
WBGene00020382	I	6166532	6166539	-	8	19	26	25	14	20	26	7	15	12	14	8	12	8	7
WBGene00020378	I	6167940	6168016	+	77	2	5	3	8	3	3	2	7	15	5	19	6	6	4
WBGene00020377	I	6176252	6176379	+	128	0	4	2	0	5	2	3	1	2	2	5	2	1	1
WBGene00000500	I;I	6183847;6183847	6183913;6183856	-;-	67	4	9	5	6	6	5	6	3	8	7	2	1	1	5
WBGene00020376	I;I	6184072;6184079	6184086;6184086	+;+	15	5	1	0	0	1	2	1	2	0	4	0	1	1	2
WBGene00020375	I;I	6185462;6185462	6185462;6185462	+;+	1	1	1	1	0	3	0	0	0	0	0	0	0	2	0
WBGene00020259	I;I	6188157;6188159	6188171;6188171	+;+	15	3	6	3	5	4	2	0	3	4	8	3	1	2	3
WBGene00020260	I	6194897	6194897	-	1	0	0	1	1	1	1	0	3	1	1	2	0	3	3
WBGene00020261	I	6202067	6202076	-	10	1	0	1	0	0	0	0	0	1	0	0	0	0	0
WBGene00020347	I;I;I;I	6209744;6209878;6211108;6211108	6209746;6209939;6211155;6211155	-;-;-;-	113	39	62	41	44	42	56	54	62	29	35	49	38	41	35
WBGene00020348	I	6211885	6211885	-	1	8	9	5	4	6	9	11	3	5	5	7	4	4	4
WBGene00001497	I;I;I;I;I;I	6214216;6214313;6214520;6214576;6214576;6214639	6214216;6214423;6214576;6214578;6214586;6214645	-;-;-;-;-;-	186	28	63	35	27	50	42	16	19	22	21	11	21	18	15
WBGene00020346	I;I;I;I;I;I;I;I;I;I;I;I;I;I;I;I;I	6215669;6215775;6215775;6215775;6215787;6215789;6215917;6215919;6215919;6216062;6216068;6216296;6216296;6216521;6216521;6217017;6217123	6215847;6215790;6215790;6215847;6215790;6215790;6215964;6215987;6216109;6216168;6216168;6216383;6216383;6216793;6216793;6217227;6217227	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	1003	201	323	204	235	230	286	252	235	246	287	240	247	207	232
WBGene00004486	I;I	6220751;6220751	6220766;6220764	-;-	16	832	1355	798	823	848	794	270	831	974	836	1212	669	618	567
WBGene00020349	I	6222874	6223116	-	243	2	4	1	1	0	2	1	0	1	0	0	0	0	0
WBGene00020345	I	6225096	6225557	+	462	10	24	7	9	14	7	12	10	7	13	11	14	2	2
WBGene00020350	I	6232053	6232129	-	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00016752	I	6234708	6234784	+	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00016751	I	6236134	6236211	+	78	2	0	4	3	4	2	0	1	1	2	4	1	3	3
WBGene00005000	I	6250043	6250197	-	155	5	5	3	4	9	10	1	5	3	10	6	8	5	3
WBGene00000583	I	6250475	6250570	+	96	7	11	6	5	5	8	2	11	6	6	7	0	0	0
WBGene00016754	I;I	6252986;6253082	6253083;6253083	+;+	98	6	8	10	7	7	8	4	11	6	1	1	9	7	9
WBGene00016750	I;I	6255035;6255035	6255041;6255041	+;+	7	3	4	1	5	1	2	3	0	2	1	3	6	3	1
WBGene00016749	I	6260249	6260262	+	14	3	1	4	1	0	2	0	3	6	4	6	2	8	3
WBGene00016753	I	6269034	6269073	-	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00006689	I	6271511	6271541	-	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00015688	I;I	6273652;6273707	6273659;6273780	-;-	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00015689	I	6275240	6275291	-	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00015687	I;I;I	6284973;6284973;6284973	6285007;6285007;6285007	+;+;+	35	113	233	135	129	126	153	148	41	36	44	30	46	45	54
WBGene00015686	I	6290315	6290322	+	8	1	2	0	1	1	2	1	1	0	3	0	0	0	3
WBGene00004068	I;I;I;I;I	6295067;6295069;6295069;6295256;6295258	6295162;6295078;6295078;6295284;6295284	+;+;+;+;+	125	45	75	51	44	25	49	26	28	20	30	24	23	9	16
WBGene00015690	I	6306356	6306363	-	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00015685	I;I;I	6307303;6307754;6308189	6307352;6308141;6308254	+;+;+	504	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00000634	I	6311229	6311277	+	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00002073	I	6315233	6315246	+	14	1	2	0	4	3	3	1	5	1	0	2	1	3	0
WBGene00017816	I;I;I;I;I;I	6317701;6317705;6318020;6318044;6318044;6318044	6317716;6317716;6318046;6318046;6318046;6318046	+;+;+;+;+;+	43	5	7	5	9	10	12	14	6	1	6	2	4	3	2
WBGene00002601	I	6323984	6324018	-	35	2	3	2	2	1	1	1	0	1	0	0	0	1	0
WBGene00194703	I	6329536	6329601	+	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00000254	I;I;I;I;I;I;I;I;I;I;I;I;I;I;I;I;I;I;I;I;I;I;I;I;I;I;I;I;I;I;I;I;I;I;I;I;I;I;I;I	6342231;6342231;6342231;6342231;6342231;6342231;6342231;6342231;6342231;6342231;6342231;6342231;6342231;6342231;6342231;6342231;6342231;6342231;6342231;6342231;6342409;6342409;6342409;6342409;6342409;6342409;6342409;6342409;6342409;6342409;6342410;6342410;6342410;6342410;6342410;6342410;6342410;6342410;6342410;6342410	6342360;6342360;6342360;6342360;6342360;6342360;6342360;6342360;6342360;6342360;6342360;6342360;6342360;6342360;6342360;6342360;6342360;6342360;6342360;6342360;6342436;6342436;6342436;6342436;6342436;6342436;6342436;6342436;6342436;6342436;6342436;6342436;6342436;6342436;6342436;6342436;6342436;6342436;6342436;6342436	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	158	132	213	138	145	214	163	145	195	132	216	145	94	82	69
WBGene00003499	I;I	6358396;6358396	6358410;6358410	-;-	15	0	0	0	4	0	2	0	1	1	1	1	0	0	0
WBGene00019396	I;I	6358585;6358620	6358674;6358674	+;+	90	2	5	2	2	6	4	4	4	4	0	6	2	3	2
WBGene00019394	I	6364886	6365068	+	183	12	19	18	10	9	10	6	18	17	11	14	6	5	9
WBGene00019399	I	6366331	6366477	+	147	19	25	10	15	14	15	12	12	5	5	15	11	4	15
WBGene00022586	I;I	6368270;6368271	6368305;6368305	+;+	36	1	0	0	1	0	0	0	0	1	0	0	0	0	0
WBGene00001596	I;I;I;I;I;I;I;I;I;I;I;I	6369934;6369934;6370174;6370410;6370757;6371199;6371378;6376660;6376660;6377385;6377542;6381379	6370028;6370068;6370362;6370478;6370988;6371329;6371388;6376696;6377383;6377462;6377618;6381433	+;+;+;+;+;+;+;+;+;+;+;+	1701	90	84	81	64	100	108	92	61	84	57	63	65	49	57
WBGene00022592	I;I	6390940;6392332	6390945;6392524	-;-	199	22	38	28	19	71	44	33	46	37	36	39	21	12	18
WBGene00022591	I	6404587	6404592	+	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0
WBGene00004721	I	6407458	6407533	+	76	1	0	0	1	1	3	0	1	1	2	0	2	0	0
WBGene00022593	I;I;I	6411560;6412168;6416627	6411628;6412249;6417010	-;-;-	535	95	128	101	93	87	85	88	87	45	71	70	69	49	58
WBGene00019993	I	6421850	6421985	-	136	6	10	6	6	10	10	4	16	8	8	10	2	7	1
WBGene00018156	I	6421978	6422105	+	128	12	10	8	11	12	6	11	11	8	8	10	7	10	7
WBGene00018158	I	6431526	6431586	-	61	0	0	0	1	0	0	0	1	0	0	0	1	0	0
WBGene00004924	I	6436058	6436150	+	93	51	100	67	69	56	53	66	78	107	109	75	82	101	131
WBGene00020742	I	6446465	6446465	-	1	2	0	1	1	0	1	0	0	0	0	1	1	2	0
WBGene00003798	I	6447304	6447331	+	28	3	6	2	4	3	5	0	4	2	4	5	1	4	3
WBGene00020743	I	6456927	6456984	-	58	0	4	0	0	6	0	1	0	0	0	0	0	0	0
WBGene00004273	I;I	6458473;6458473	6458479;6458479	-;-	7	9	4	11	3	5	5	7	1	10	1	4	1	2	4
WBGene00019432	I;I	6460433;6460886	6460521;6460990	+;+	194	7	7	4	7	16	11	7	7	8	0	1	0	3	1
WBGene00019433	I;I;I	6465708;6465708;6466802	6465709;6465709;6466941	-;-;-	142	1	3	2	2	0	2	0	0	1	0	2	3	2	2
WBGene00019431	I	6466752	6466849	+	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00019430	I	6468113	6468181	+	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00000386	I;I	6471903;6471903	6471995;6471922	-;-	93	4	4	2	2	1	1	0	1	3	1	1	3	1	1
WBGene00019429	I;I;I;I;I;I;I	6473207;6473644;6473720;6473899;6474191;6474191;6474943	6473220;6473658;6474142;6474142;6474208;6474520;6475059	+;+;+;+;+;+;+	899	23	37	23	22	40	50	22	22	13	24	22	16	27	16
WBGene00019434	I;I;I;I;I;I	6487086;6488919;6488919;6488919;6488919;6488919	6487179;6488946;6488946;6489030;6488946;6489030	-;-;-;-;-;-	206	8	18	13	6	10	12	5	13	8	13	21	13	6	16
WBGene00000937	I	6492727	6492727	-	1	0	4	3	0	0	3	0	0	2	0	1	1	1	0
WBGene00007018	I;I;I;I;I;I;I;I;I;I	6493554;6493554;6493670;6493671;6493787;6493832;6493832;6493832;6494273;6494731	6493616;6493616;6493746;6493744;6493843;6493847;6494246;6493847;6494320;6494754	-;-;-;-;-;-;-;-;-;-	672	19	45	27	46	23	34	12	27	22	18	18	21	24	14
WBGene00016944	I;I	6494216;6494290	6494328;6494328	+;+	113	0	0	0	0	1	0	0	0	0	0	0	0	0	0
WBGene00016943	I;I;I;I;I;I;I;I;I;I;I;I;I;I;I;I;I;I;I	6497436;6497436;6497438;6497438;6497440;6497469;6497671;6497673;6497674;6497674;6497674;6497740;6497740;6498081;6498081;6498082;6498082;6498082;6498082	6497452;6497627;6497625;6497626;6497627;6497626;6497774;6497774;6497774;6497774;6497774;6497770;6497770;6498084;6498084;6498084;6498084;6498084;6498084	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	300	64	82	105	100	125	27	76	49	17	33	92	68	26	31
WBGene00016942	I	6499537	6500029	+	493	2	0	1	0	1	0	0	0	0	0	0	0	0	0
WBGene00016946	I	6503856	6503920	-	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00001627	I	6507894	6507907	+	14	2	2	2	1	1	1	1	3	0	3	0	0	0	3
WBGene00016947	I;I;I	6513649;6513649;6513702	6513650;6513650;6513843	-;-;-	144	1	1	1	1	1	2	0	0	0	0	0	0	0	0
WBGene00001599	I	6513928	6514020	+	93	2	0	0	2	0	1	4	0	0	0	0	0	0	0
WBGene00020414	I;I;I	6525045;6525694;6525694	6525129;6525707;6525707	+;+;+	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00020416	I	6530055	6530099	-	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00020417	I	6531961	6531963	-	3	10	27	11	9	12	11	4	5	12	0	9	21	14	21
WBGene00271694	I	6532968	6533031	-	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00020413	I	6534072	6534116	+	45	3	4	3	1	2	4	5	5	5	3	9	2	4	2
WBGene00020418	I;I	6541056;6541056	6541062;6541084	-;-	29	0	0	2	0	0	1	0	2	0	1	2	2	2	0
WBGene00020412	I	6542090	6542167	+	78	2	2	1	7	2	5	2	3	2	1	3	2	6	3
WBGene00020419	I;I;I	6548384;6548478;6548632	6548427;6548590;6548675	-;-;-	201	3	6	1	2	5	3	0	1	0	1	2	0	1	0
WBGene00019005	I;I;I	6550351;6550351;6550351	6550447;6550436;6550397	-;-;-	97	0	0	0	0	0	0	2	0	1	0	1	0	1	1
WBGene00019006	I	6552613	6552665	-	53	7	5	1	3	7	6	4	2	3	3	3	1	4	0
WBGene00019007	I	6553372	6553379	-	8	29	42	21	26	31	32	6	26	40	29	32	16	18	7
WBGene00000896	I	6554290	6554290	-	1	8	10	8	2	3	4	2	3	6	2	6	2	3	2
WBGene00006607	I	6554729	6554900	+	172	54	95	57	60	53	35	49	50	41	43	43	28	18	34
WBGene00019004	I	6558696	6558699	+	4	0	0	0	1	1	0	0	1	0	0	0	1	1	0
WBGene00019003	I	6562699	6562706	+	8	13	34	13	18	25	29	9	18	14	11	11	9	7	11
WBGene00000236	I	6564450	6564451	-	2	2	2	1	2	3	0	0	1	0	0	3	0	0	2
WBGene00003184	I	6565851	6565868	-	18	1	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00019001	I;I;I;I;I;I;I	6569494;6569570;6569614;6570086;6570087;6570087;6570088	6569608;6569661;6569660;6570088;6570088;6570088;6570088	+;+;+;+;+;+;+	171	8	18	16	7	13	31	21	7	12	4	5	15	15	8
WBGene00002783	I;I;I	6574004;6580022;6580186	6574078;6580237;6580237	+;+;+	291	50	78	60	65	70	54	42	62	45	65	73	27	48	41
WBGene00006624	I	6585039	6585303	+	265	34	71	51	53	129	105	26	93	109	125	124	69	85	95
WBGene00018581	I	6594320	6594440	+	121	6	9	8	1	22	22	17	3	4	0	4	0	4	1
WBGene00017067	I	6596919	6596975	+	57	0	0	0	0	0	0	0	1	0	0	0	0	2	0
WBGene00017066	I	6607518	6607520	-	3	0	1	0	1	0	2	0	0	2	2	1	0	0	0
WBGene00017065	I	6615884	6615990	-	107	9	5	7	8	5	4	15	5	11	5	3	3	5	4
WBGene00017068	I	6620665	6620741	+	77	0	0	0	0	0	0	0	1	0	0	0	1	0	0
WBGene00017064	I	6626781	6626788	-	8	0	5	4	2	3	1	4	2	0	1	3	1	1	1
WBGene00006625	I	6642618	6642643	-	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00195178	I;I	6643416;6643471	6643423;6643667	-;-	205	1	1	0	0	0	0	0	0	1	1	2	0	0	4
WBGene00022633	I	6651220	6651270	+	51	9	4	5	4	4	8	5	20	17	10	19	5	6	3
WBGene00022632	I	6655608	6655714	+	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00022634	I	6662288	6662315	-	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00022631	I	6663050	6663205	+	156	2	3	3	4	4	6	3	7	3	6	9	8	1	2
WBGene00022635	I;I;I;I	6670133;6670404;6673590;6673778	6670145;6670409;6673648;6673840	-;-;-;-	141	5	15	10	8	6	8	5	5	5	2	9	2	7	10
WBGene00015908	I	6682333	6682367	+	35	0	0	0	0	0	0	0	2	0	0	0	0	0	0
WBGene00020713	I	6706359	6706422	-	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00020714	I	6708630	6708919	-	290	3	3	2	2	3	3	3	9	10	5	5	3	8	7
WBGene00020710	I;I	6715949;6715967	6715995;6715995	+;+	47	69	93	78	59	72	102	97	32	26	28	31	27	36	29
WBGene00020709	I;I	6717819;6717819	6717828;6717828	+;+	10	2	2	1	1	2	1	3	1	1	0	0	2	1	0
WBGene00020933	I;I;I;I	6721047;6721047;6722963;6722964	6721054;6721054;6723059;6723054	-;-;-;-	105	25	25	14	17	20	29	13	16	10	13	25	7	14	13
WBGene00003170	I;I;I	6724917;6725164;6725164	6724993;6725166;6725166	+;+;+	80	1	0	0	0	1	1	0	0	0	0	1	0	0	0
WBGene00002258	I	6729367	6729376	-	10	124	161	141	105	40	50	34	36	22	26	61	67	62	40
WBGene00002257	I	6732270	6732280	-	11	4	4	3	4	2	0	0	0	3	2	2	3	7	3
